Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime
57,12285,3930,691387,2024-04-26 18:45:00,6927,0,6741,7601,True,False,3,1,0,0,28,2024-04-27 02:44:37
58,12285,3930,691388,2024-04-26 18:45:00,3740,0,2559,615,True,False,2,0,0,0,28,2024-04-27 02:44:38
59,12285,3930,691389,2024-04-26 18:45:00,7581,0,18968,2712,False,True,0,2,0,0,28,2024-04-27 02:44:39
60,12285,3930,691390,2024-04-26 18:45:00,2281,0,20297,7588,True,False,1,0,0,0,28,2024-04-27 02:44:38
61,12285,3930,691391,2024-04-26 19:00:00,4472,0,2564,7587,False,False,1,1,0,0,28,2024-04-27 02:44:39
62,12285,3930,691344,2024-04-29 19:00:00,4472,0,2564,6741,True,False,4,0,0,0,28,2024-04-30 02:41:44
63,12285,3930,691392,2024-05-03 18:45:00,6710,0,7587,2712,False,False,0,0,0,0,28,2024-05-04 02:41:58
64,12285,3930,691393,2024-05-03 18:45:00,1234,0,615,2564,False,False,1,1,0,0,28,2024-05-04 02:41:57
65,12285,3930,691394,2024-05-03 18:45:00,3740,0,2559,20297,False,False,0,0,0,0,28,2024-05-04 02:41:58
66,12285,3930,691396,2024-05-03 18:45:00,1696,0,7588,6741,True,False,1,0,0,0,28,2024-05-04 02:41:59
67,12285,3930,691395,2024-05-03 19:00:00,5822,0,7601,18968,False,True,0,1,0,0,28,2024-05-04 02:41:58
68,12285,3930,691399,2024-05-06 12:00:00,6927,0,6741,2559,True,False,2,1,0,0,28,2024-05-07 02:37:07
69,12285,3930,691397,2024-05-06 16:00:00,1234,0,615,7587,False,True,0,1,0,0,28,2024-05-07 02:37:07
70,12285,3930,691400,2024-05-06 16:00:00,4472,0,2564,18968,False,True,1,3,0,0,28,2024-05-07 02:37:08
71,12285,3930,691401,2024-05-06 16:00:00,5822,0,7601,7588,True,False,1,0,0,0,28,2024-05-07 02:37:08
72,12285,3930,691398,2024-05-06 18:45:00,3739,0,2712,20297,False,False,1,1,0,0,28,2024-05-07 02:37:09
73,12285,3930,691402,2024-05-10 18:45:00,2281,0,20297,6741,False,False,1,1,0,0,28,2024-05-11 02:37:22
74,12285,3930,691403,2024-05-10 18:45:00,3739,0,2712,615,True,False,1,0,0,0,28,2024-05-11 02:37:21
75,12285,3930,691404,2024-05-10 18:45:00,6710,0,7587,7601,False,False,0,0,0,0,28,2024-05-11 02:37:21
76,12285,3930,691405,2024-05-10 18:45:00,7581,0,18968,2559,True,False,4,1,0,0,28,2024-05-11 02:37:23
77,12285,3930,691406,2024-05-10 18:45:00,4472,0,2564,7588,False,False,2,2,0,0,28,2024-05-11 02:37:22
78,12285,3930,691407,2024-05-17 18:45:00,6927,0,6741,7587,False,True,2,3,0,0,28,2024-05-18 02:33:41
79,12285,3930,691409,2024-05-17 18:45:00,2281,0,20297,18968,True,False,1,0,0,0,28,2024-05-18 02:33:42
80,12285,3930,691410,2024-05-17 18:45:00,1696,0,7588,2712,False,True,0,1,0,0,28,2024-05-18 02:33:42
81,12285,3930,691411,2024-05-17 18:45:00,5822,0,7601,615,False,True,0,3,0,0,28,2024-05-18 02:33:42
82,12285,3930,691408,2024-05-17 19:15:00,3740,0,2559,2564,True,False,1,0,0,0,28,2024-05-18 02:33:43
83,12285,3930,691412,2024-05-20 18:45:00,1696,0,7588,20297,False,True,1,2,0,0,28,2024-05-21 02:31:13
84,12285,3930,691413,2024-05-20 19:00:00,4472,0,2564,2712,True,False,1,0,0,0,28,2024-05-21 02:31:13
85,12285,3930,691417,2024-05-23 18:45:00,7581,0,18968,6741,True,False,4,2,0,0,28,2024-05-24 02:31:41
86,12285,3930,691414,2024-05-24 18:45:00,1234,0,615,7588,False,False,2,2,0,0,28,2024-05-25 02:33:42
87,12285,3930,691415,2024-05-24 18:45:00,3739,0,2712,7601,False,False,2,2,0,0,28,2024-05-25 02:33:43
88,12285,3930,691416,2024-05-24 18:45:00,6710,0,7587,2559,True,False,2,0,0,0,28,2024-05-25 02:33:43
89,12285,3930,691418,2024-05-24 19:00:00,4472,0,2564,20297,False,True,0,2,0,0,28,2024-05-25 02:33:45
90,12285,3930,691419,2024-05-31 18:45:00,6927,0,6741,2564,False,True,0,2,0,0,28,2024-06-01 02:26:01
91,12285,3930,691420,2024-05-31 18:45:00,3740,0,2559,2712,False,False,0,0,0,0,28,2024-06-01 02:26:02
92,12285,3930,691421,2024-05-31 18:45:00,2281,0,20297,7601,False,True,1,2,0,0,28,2024-06-01 02:26:02
93,12285,3930,691422,2024-05-31 18:45:00,1696,0,7588,7587,True,False,2,1,0,0,28,2024-06-01 02:26:03
94,12285,3930,691423,2024-05-31 18:45:00,7581,0,18968,615,True,False,2,1,0,0,28,2024-06-01 02:26:03
95,12285,3930,691427,2024-06-03 16:00:00,5822,0,7601,6741,True,False,2,1,0,0,28,2024-06-04 02:20:13
96,12285,3930,691428,2024-06-03 16:15:00,1696,0,7588,2559,False,True,2,3,0,0,28,2024-06-04 02:20:14
97,12285,3930,691424,2024-06-03 17:00:00,3739,0,2712,18968,True,False,3,0,0,0,28,2024-06-04 02:20:14
98,12285,3930,691429,2024-06-07 18:45:00,6927,0,6741,7588,False,False,0,0,0,0,28,2024-06-08 02:21:36
99,12285,3930,691430,2024-06-07 18:45:00,3739,0,2712,7587,True,False,2,0,0,0,28,2024-06-08 02:21:36
100,12285,3930,691431,2024-06-07 18:45:00,7581,0,18968,7601,True,False,4,1,0,0,28,2024-06-08 02:21:37
101,12285,3930,691432,2024-06-07 18:45:00,2281,0,20297,2559,True,False,1,0,0,0,28,2024-06-08 02:21:37
102,12285,3930,691434,2024-06-13 18:45:00,3740,0,2559,7601,True,False,1,0,0,0,28,2024-06-14 02:16:42
103,12285,3930,691435,2024-06-13 18:45:00,6710,0,7587,6741,True,False,3,0,0,0,28,2024-06-14 02:16:42
104,12285,3930,691436,2024-06-13 18:45:00,1696,0,7588,2564,True,False,2,1,0,0,28,2024-06-14 02:16:43
105,12285,3930,691437,2024-06-13 18:45:00,1234,0,615,2712,False,True,1,2,0,0,28,2024-06-14 02:16:41
106,12285,3930,691438,2024-06-13 18:45:00,7581,0,18968,20297,False,True,0,1,0,0,28,2024-06-14 02:16:43
107,12285,3930,691439,2024-06-28 18:45:00,3739,0,2712,6741,True,False,5,1,0,0,28,2024-06-29 02:17:23
108,12285,3930,691440,2024-06-28 18:45:00,3740,0,2559,18968,False,True,0,2,0,0,28,2024-06-29 02:17:23
109,12285,3930,691441,2024-06-28 18:45:00,2281,0,20297,7587,True,False,2,0,0,0,28,2024-06-29 02:17:24
110,12285,3930,691442,2024-06-28 18:45:00,5822,0,7601,2564,True,False,2,0,0,0,28,2024-06-29 02:17:24
111,12285,3930,691443,2024-06-28 18:45:00,1696,0,7588,615,False,False,0,0,0,0,28,2024-06-29 02:17:24
112,12285,3930,691444,2024-07-04 18:45:00,6927,0,6741,20297,False,False,1,1,0,0,28,2024-07-05 02:14:59
113,12285,3930,691445,2024-07-04 18:45:00,6710,0,7587,615,False,False,1,1,0,0,28,2024-07-05 02:14:59
114,12285,3930,691446,2024-07-04 18:45:00,5822,0,7601,2712,True,False,2,1,0,0,28,2024-07-05 02:15:00
115,12285,3930,691447,2024-07-04 18:45:00,7581,0,18968,7588,True,False,1,0,0,0,28,2024-07-05 02:15:00
116,12285,3930,691448,2024-07-04 19:00:00,4472,0,2564,2559,True,False,1,0,0,0,28,2024-07-05 02:15:00
117,12285,3930,691449,2024-07-12 18:45:00,1234,0,615,7601,False,True,0,2,0,0,28,2024-07-13 02:16:36
118,12285,3930,691450,2024-07-12 18:45:00,3740,0,2559,6741,True,False,4,2,0,0,28,2024-07-13 02:16:36
119,12285,3930,691451,2024-07-12 18:45:00,6710,0,7587,18968,True,False,1,0,0,0,28,2024-07-13 02:16:37
120,12285,3930,691452,2024-07-26 18:45:00,1234,0,615,2559,False,False,1,1,0,0,28,2024-07-27 10:42:56
121,12285,3930,691453,2024-07-26 18:45:00,6927,0,6741,18968,True,False,2,0,0,0,28,2024-07-27 10:42:56
122,12285,3930,691454,2024-07-27 18:45:00,5822,0,7601,7587,True,False,2,0,0,0,28,2024-07-28 10:43:06
123,12285,3930,691455,2024-08-02 18:45:00,6927,0,6741,615,False,False,2,2,0,0,28,2024-08-03 08:15:44
124,12285,3930,691456,2024-08-02 18:45:00,3740,0,2559,7587,False,True,0,2,0,0,28,2024-08-03 08:15:44
125,12285,3930,691459,2024-08-02 18:45:00,7581,0,18968,2564,False,True,1,2,0,0,28,2024-08-03 08:15:44
126,12285,3930,691458,2024-08-04 17:00:00,1696,0,7588,7601,True,False,3,2,0,0,28,2024-08-05 08:15:48
127,12285,3930,691457,2024-08-05 18:45:00,2281,0,20297,2712,False,False,0,0,0,0,28,2024-08-07 08:17:41
128,12285,3930,691460,2024-08-09 18:45:00,1234,0,615,18968,False,True,2,3,0,0,28,2024-08-10 08:16:39
129,12285,3930,691461,2024-08-09 18:45:00,3739,0,2712,2559,False,False,1,1,0,0,28,2024-08-10 08:16:39
130,12285,3930,691464,2024-08-10 18:45:00,5822,0,7601,20297,True,False,2,1,0,0,28,2024-08-11 08:16:16
131,12285,3930,691462,2024-08-11 14:00:00,6710,0,7587,7588,False,False,1,1,0,0,28,2024-08-12 08:16:34
132,12285,3930,691463,2024-08-11 18:00:00,4472,0,2564,6741,False,False,1,1,0,0,28,2024-08-12 08:16:35
133,12285,3930,691465,2024-08-23 18:45:00,6927,0,6741,7601,True,False,7,0,0,0,28,2024-08-24 04:18:51
134,12285,3930,691467,2024-08-23 18:45:00,7581,0,18968,2712,False,True,0,1,0,0,28,2024-08-24 04:18:52
135,12285,3930,691468,2024-08-23 18:45:00,2281,0,20297,615,False,False,1,1,0,0,28,2024-08-24 04:18:51
136,12285,3930,691469,2024-08-25 18:00:00,4472,0,2564,7587,False,False,1,1,0,0,28,2024-08-26 04:21:41
137,12285,3930,691471,2024-08-30 18:45:00,3740,0,2559,20297,False,True,0,1,0,0,28,2024-08-31 04:23:33
138,12285,3930,691472,2024-08-30 18:45:00,6710,0,7587,2712,True,False,1,0,0,0,28,2024-08-31 04:23:34
139,12285,3930,691474,2024-08-31 18:45:00,5822,0,7601,18968,True,False,2,0,0,0,28,2024-09-01 04:23:28
140,12285,3930,691470,2024-09-01 10:30:00,1234,0,615,2564,True,False,2,1,0,0,28,2024-09-02 04:22:46
141,12285,3930,691473,2024-09-01 17:00:00,1696,0,7588,6741,True,False,4,1,0,0,28,2024-09-02 04:22:47
142,12285,3930,691466,2024-09-05 18:45:00,3740,0,2559,7588,False,True,1,2,0,0,28,2024-09-06 04:24:26
143,12285,3930,691425,2024-09-06 18:45:00,1234,0,615,20297,False,False,1,1,0,0,28,2024-09-07 04:21:45
144,12285,3930,691478,2024-09-13 18:45:00,7581,0,18968,2559,True,False,2,1,0,0,28,2024-09-14 04:20:15
145,12285,3930,691479,2024-09-13 18:45:00,4472,0,2564,7601,True,False,4,0,0,0,28,2024-09-14 04:20:15
146,12285,3930,691426,2024-09-16 18:45:00,6710,0,7587,2564,False,True,1,2,0,0,28,2024-09-17 04:20:08
147,12285,3930,691480,2024-09-20 18:45:00,1234,0,615,6741,False,True,0,1,0,0,28,2024-09-23 04:18:07
148,12285,3930,691481,2024-09-20 18:45:00,3739,0,2712,2564,False,False,1,1,0,0,28,2024-09-23 04:18:08
149,12285,3930,691482,2024-09-20 18:45:00,6710,0,7587,20297,True,False,1,0,0,0,28,2024-09-23 04:18:08
150,12285,3930,691483,2024-09-20 18:45:00,1696,0,7588,18968,True,False,3,0,0,0,28,2024-09-23 04:18:09
151,12285,3930,691484,2024-09-21 18:45:00,5822,0,7601,2559,True,False,2,1,0,0,28,2024-09-23 04:20:08
152,12285,3930,691433,2024-09-23 18:45:00,4472,0,2564,615,True,False,1,0,0,0,28,2024-09-24 04:23:03
153,12285,3930,691476,2024-09-23 18:45:00,6927,0,6741,7587,False,False,0,0,0,0,28,2024-09-24 04:23:03
154,12285,3930,691485,2024-09-27 18:45:00,6927,0,6741,2712,True,False,2,1,0,0,28,2024-09-28 04:25:33
155,12285,3930,691486,2024-09-27 18:45:00,3740,0,2559,615,False,True,0,2,0,0,28,2024-09-28 04:25:33
156,12285,3930,691487,2024-09-27 18:45:00,2281,0,20297,7601,False,False,0,0,0,0,28,2024-09-28 04:25:34
157,12285,3930,691488,2024-09-27 18:45:00,7581,0,18968,7587,False,True,1,2,0,0,28,2024-09-28 04:25:34
158,12285,3930,691489,2024-09-27 19:00:00,4472,0,2564,7588,False,True,0,3,0,0,28,2024-09-28 04:25:35
159,12285,3930,691477,2024-09-30 18:15:00,2281,0,20297,7588,False,True,2,3,0,0,28,2024-10-01 04:23:30
160,12285,3930,691492,2024-10-04 18:45:00,6710,0,7587,2559,False,False,1,1,0,0,28,2024-10-05 04:22:31
161,12285,3930,691494,2024-10-06 16:45:00,4472,0,2564,20297,True,False,2,0,0,0,28,2024-10-07 04:21:35
162,12285,3930,691475,2024-10-11 18:45:00,3739,0,2712,615,False,False,1,1,0,0,28,2024-10-12 04:20:31
163,12285,3930,691493,2024-10-11 18:45:00,7581,0,18968,6741,False,False,0,0,0,0,28,2024-10-12 04:20:32
164,12285,3930,691491,2024-10-14 18:15:00,3739,0,2712,7601,False,False,1,1,0,0,28,2024-10-15 04:34:18
165,12285,3930,691490,2024-10-14 18:45:00,1234,0,615,7588,False,True,1,3,0,0,28,2024-10-15 04:34:19
166,12285,3930,691495,2024-10-18 18:45:00,6927,0,6741,2564,False,True,0,1,0,0,28,2024-10-19 04:32:24
167,12285,3930,691496,2024-10-18 18:45:00,3740,0,2559,2712,False,True,0,2,0,0,28,2024-10-19 04:32:24
168,12285,3930,691497,2024-10-18 18:45:00,2281,0,20297,18968,True,False,3,1,0,0,28,2024-10-19 04:32:25
169,12285,3930,691498,2024-10-18 18:45:00,1696,0,7588,7587,True,False,2,1,0,0,28,2024-10-19 04:32:25
170,12285,3930,691499,2024-10-19 18:45:00,5822,0,7601,615,False,True,0,2,0,0,28,2024-10-20 10:25:44
171,12285,3930,691501,2024-10-25 18:45:00,6710,0,7587,7601,False,False,2,2,0,0,28,2024-10-26 13:15:10
172,12285,3930,691502,2024-10-25 18:45:00,2281,0,20297,6741,True,False,2,1,0,0,28,2024-10-26 13:15:10
173,12285,3930,691503,2024-10-25 18:45:00,1696,0,7588,2712,True,False,1,0,0,0,28,2024-10-26 13:15:11
174,12285,3930,691504,2024-10-25 18:45:00,7581,0,18968,615,False,False,1,1,0,0,28,2024-10-26 13:15:11
175,12285,3930,691500,2024-10-27 17:45:00,3740,0,2559,2564,False,True,0,1,0,0,28,2024-10-28 04:40:51
176,12285,3930,691505,2024-11-01 19:45:00,1234,0,615,7587,False,False,1,1,0,0,28,2024-11-02 13:58:42
177,12285,3930,691506,2024-11-01 19:45:00,3739,0,2712,20297,False,True,0,1,0,0,28,2024-11-02 13:58:43
178,12285,3930,691507,2024-11-01 19:45:00,6927,0,6741,2559,False,False,0,0,0,0,28,2024-11-02 13:58:43
179,12285,3930,691508,2024-11-01 19:45:00,4472,0,2564,18968,True,False,2,1,0,0,28,2024-11-02 13:58:43
180,12285,3930,691509,2024-11-01 19:45:00,5822,0,7601,7588,False,True,0,2,0,0,28,2024-11-02 13:58:44
1,12286,9999,701629,2024-04-09 20:00:00,8689,0,2758,2752,False,True,1,1,0,3,47,2024-04-07 03:27:49
1,12287,9999,701630,2024-04-09 23:00:00,8689,19049,2765,2753,True,False,2,2,5,4,47,2024-04-07 03:27:48
1,12288,3945,691547,2024-03-30 14:00:00,6672,13028,8544,2720,False,True,1,5,0,0,28,2024-03-31 02:45:37
2,12288,3945,691546,2024-03-31 12:00:00,1690,8077,8222,8221,False,True,0,4,0,0,28,2024-03-31 02:47:00
3,12288,3945,691548,2024-03-31 12:00:00,6596,29882,2495,3052,True,False,3,1,0,0,28,2024-03-31 02:47:00
4,12288,3945,691545,2024-03-31 14:30:00,6682,3631,7834,20301,False,True,0,1,0,0,28,2024-03-31 02:47:00
5,12288,3945,691544,2024-04-01 12:00:00,6962,6449,8547,3017,True,False,3,0,0,0,28,2024-03-31 02:48:10
6,12288,3945,691550,2024-04-01 12:00:00,1690,17879,2556,2339,False,True,1,4,0,0,28,2024-03-31 02:48:10
7,12288,3945,691543,2024-04-01 14:30:00,5896,9089,529,21382,False,False,2,2,0,0,28,2024-03-31 02:48:11
8,12288,3945,691549,2024-04-01 14:30:00,4982,36602,994,22163,True,False,1,0,0,0,28,2024-03-31 02:48:11
9,12288,3945,691558,2024-04-06 13:00:00,6596,3489,8221,994,False,False,2,2,0,0,28,2024-03-31 02:52:58
10,12288,3945,691555,2024-04-06 15:30:00,4058,2851,20301,8544,True,False,3,0,0,0,28,2024-03-31 02:52:59
11,12288,3945,691554,2024-04-07 12:00:00,4277,21357,2720,2495,True,False,2,0,0,0,28,2024-03-31 02:54:40
12,12288,3945,691557,2024-04-07 12:00:00,2194,10011,3017,2556,True,False,1,0,0,0,28,2024-03-31 02:54:39
13,12288,3945,691551,2024-04-07 14:30:00,6614,7009,22163,529,False,True,0,1,0,0,28,2024-03-31 02:54:41
14,12288,3945,691552,2024-04-08 17:00:00,6680,5731,3052,8547,False,True,1,2,0,0,28,2024-03-31 02:55:49
15,12288,3945,691553,2024-04-08 17:00:00,5896,1683,21382,8222,False,True,1,2,0,0,28,2024-03-31 02:54:40
16,12288,3945,691556,2024-04-08 17:10:00,6596,22485,2339,7834,False,False,3,3,0,0,28,2024-03-31 02:55:49
17,12288,3945,691559,2024-04-13 13:00:00,4058,4138,20301,994,False,False,1,1,0,0,28,2024-04-14 07:18:54
18,12288,3945,691564,2024-04-13 15:30:00,6614,4664,22163,3017,False,True,0,1,0,0,28,2024-04-15 02:44:20
19,12288,3945,691560,2024-04-14 12:00:00,6672,6027,8544,8222,True,False,1,0,0,0,28,2024-04-16 02:44:13
20,12288,3945,691563,2024-04-14 12:00:00,6680,6576,3052,2556,False,True,0,1,0,0,28,2024-04-16 02:44:14
21,12288,3945,691565,2024-04-14 14:30:00,6596,19486,2339,8547,True,False,2,0,0,0,28,2024-04-16 02:44:14
22,12288,3945,691561,2024-04-15 17:00:00,6682,3265,7834,8221,True,False,4,3,0,0,28,2024-04-17 02:44:58
23,12288,3945,691566,2024-04-15 17:00:00,5896,1371,21382,2720,False,True,0,4,0,0,28,2024-04-17 02:44:58
24,12288,3945,691562,2024-04-15 17:10:00,6596,21709,2495,529,True,False,3,0,0,0,28,2024-04-17 02:44:59
25,12288,3945,691567,2024-04-20 13:00:00,1690,16861,2556,8544,False,False,1,1,0,0,28,2024-04-22 02:42:01
26,12288,3945,691571,2024-04-20 13:00:00,6962,5174,8547,21382,False,True,0,1,0,0,28,2024-04-22 02:42:01
27,12288,3945,691569,2024-04-20 15:30:00,4277,20118,2720,22163,True,False,1,0,0,0,28,2024-04-22 02:42:01
28,12288,3945,691570,2024-04-21 12:00:00,1690,5105,8222,20301,True,False,2,1,0,0,28,2024-04-23 02:40:10
29,12288,3945,691573,2024-04-21 12:00:00,4982,44734,994,2339,True,False,2,0,0,0,28,2024-04-23 02:40:09
30,12288,3945,691568,2024-04-21 14:30:00,6682,6073,7834,2495,True,False,2,1,0,0,28,2024-04-23 02:40:11
31,12288,3945,691572,2024-04-21 14:30:00,2194,5073,3017,8221,False,True,0,2,0,0,28,2024-04-23 02:40:11
32,12288,3945,691574,2024-04-22 17:00:00,5896,5672,529,3052,False,True,1,2,0,0,28,2024-04-24 02:42:58
33,12288,3945,691577,2024-04-24 17:00:00,1690,17022,2556,7834,False,True,0,1,0,0,28,2024-04-27 02:43:13
34,12288,3945,691579,2024-04-24 17:00:00,4982,18054,994,21382,True,False,2,0,0,0,28,2024-04-26 02:43:26
35,12288,3945,691580,2024-04-24 17:00:00,3776,608,8221,8547,False,False,1,1,0,0,28,2024-04-27 02:43:13
36,12288,3945,691575,2024-04-25 17:00:00,6596,23010,2339,2720,False,True,0,1,0,0,28,2024-04-27 02:43:54
37,12288,3945,691576,2024-04-25 17:00:00,2194,5712,3017,2495,True,False,2,1,0,0,28,2024-04-27 02:43:54
38,12288,3945,691578,2024-04-25 17:00:00,6672,5042,8544,529,True,False,4,2,0,0,28,2024-04-27 02:43:55
39,12288,3945,691581,2024-04-25 17:00:00,6680,3835,3052,8222,False,True,2,3,0,0,28,2024-04-27 02:43:56
40,12288,3945,691582,2024-04-25 17:00:00,6614,3468,22163,20301,True,False,2,1,0,0,28,2024-04-27 02:43:56
41,12288,3945,691583,2024-04-28 12:00:00,4277,21495,2720,994,True,False,5,0,0,0,28,2024-04-30 02:40:24
42,12288,3945,691590,2024-04-28 12:00:00,8386,1237,21382,3017,False,True,1,3,0,0,28,2024-04-30 02:40:23
43,12288,3945,691584,2024-04-28 14:30:00,6682,4046,7834,8544,False,True,1,2,0,0,28,2024-04-30 02:40:24
44,12288,3945,691586,2024-04-28 14:30:00,6596,17579,2339,8222,True,False,1,0,0,0,28,2024-04-30 02:40:25
45,12288,3945,691585,2024-04-29 17:00:00,3776,2289,8221,2556,False,True,0,3,0,0,28,2024-05-01 02:41:21
46,12288,3945,691588,2024-04-29 17:00:00,4058,2720,20301,3052,True,False,3,2,0,0,28,2024-05-01 02:41:22
47,12288,3945,691589,2024-04-29 17:00:00,5896,5144,529,8547,True,False,2,0,0,0,28,2024-05-03 02:40:49
48,12288,3945,691587,2024-04-29 17:10:00,6596,21662,2495,22163,True,False,2,1,0,0,28,2024-05-01 02:41:22
49,12288,3945,691592,2024-05-04 13:00:00,6680,4735,3052,3017,True,False,5,2,0,0,28,2024-05-06 02:37:52
50,12288,3945,691594,2024-05-04 13:00:00,4058,3236,20301,8221,False,False,1,1,0,0,28,2024-05-06 02:37:52
51,12288,3945,691595,2024-05-04 15:30:00,6962,5459,8547,7834,False,True,0,3,0,0,28,2024-05-06 02:37:53
52,12288,3945,691593,2024-05-05 12:00:00,6614,8714,22163,2339,False,True,0,2,0,0,28,2024-05-08 02:36:06
53,12288,3945,691596,2024-05-05 12:00:00,5896,11145,529,2720,True,False,3,1,0,0,28,2024-05-07 02:36:00
54,12288,3945,691597,2024-05-05 14:30:00,4982,24177,994,8544,True,False,6,2,0,0,28,2024-05-07 02:36:01
55,12288,3945,691598,2024-05-05 14:30:00,6596,20116,2495,21382,False,True,1,2,0,0,28,2024-05-07 02:36:01
56,12288,3945,691591,2024-05-06 17:10:00,1690,16646,8222,2556,True,False,2,1,0,0,28,2024-05-08 02:37:03
57,12288,3945,691602,2024-05-11 13:00:00,4982,25289,994,8547,False,True,1,3,0,0,28,2024-05-13 02:32:56
58,12288,3945,691605,2024-05-11 13:00:00,2194,5207,3017,20301,False,True,1,3,0,0,28,2024-05-13 02:32:57
59,12288,3945,691606,2024-05-11 15:30:00,1690,5905,8222,22163,True,False,2,0,0,0,28,2024-05-13 02:32:57
60,12288,3945,691599,2024-05-12 12:00:00,6682,5143,7834,3052,True,False,3,1,0,0,28,2024-05-13 02:34:41
61,12288,3945,691603,2024-05-12 12:00:00,6672,13356,8544,2495,False,True,1,2,0,0,28,2024-05-14 02:32:04
62,12288,3945,691601,2024-05-12 14:30:00,6680,316,21382,8221,False,False,1,1,0,0,28,2024-05-14 02:32:05
63,12288,3945,691604,2024-05-12 14:30:00,6596,19418,2339,529,True,False,2,0,0,0,28,2024-05-14 02:32:04
64,12288,3945,691600,2024-05-13 17:10:00,1690,17316,2556,2720,False,True,0,3,0,0,28,2024-05-15 02:33:08
65,12288,3945,691607,2024-05-15 17:00:00,6614,5158,22163,21382,False,True,0,2,0,0,28,2024-05-17 02:33:10
66,12288,3945,691608,2024-05-15 17:00:00,4058,3819,20301,2495,True,False,3,0,0,0,28,2024-05-17 02:33:09
67,12288,3945,691612,2024-05-15 17:00:00,5896,9205,529,994,True,False,6,1,0,0,28,2024-05-22 02:23:39
68,12288,3945,691613,2024-05-15 17:00:00,2194,4210,3017,7834,True,False,3,0,0,0,28,2024-05-17 02:33:09
69,12288,3945,691609,2024-05-16 17:00:00,4277,20673,2720,8222,True,False,1,0,0,0,28,2024-05-18 02:33:08
70,12288,3945,691610,2024-05-16 17:00:00,6962,6961,8547,2556,False,False,2,2,0,0,28,2024-05-18 02:33:08
71,12288,3945,691611,2024-05-16 17:00:00,6680,4171,3052,8544,False,False,1,1,0,0,28,2024-05-18 02:33:07
72,12288,3945,691614,2024-05-16 17:00:00,3776,3780,8221,2339,False,True,0,5,0,0,28,2024-05-18 02:33:07
73,12288,3945,691615,2024-05-19 12:00:00,6596,27204,2495,994,True,False,2,1,0,0,28,2024-05-21 02:30:02
74,12288,3945,691620,2024-05-19 12:00:00,3776,1022,8221,8544,True,False,2,1,0,0,28,2024-05-23 02:29:16
75,12288,3945,691618,2024-05-19 14:30:00,9020,2436,21382,3052,False,True,0,2,0,0,28,2024-05-21 02:30:03
76,12288,3945,691621,2024-05-19 14:30:00,1690,8319,8222,529,True,False,2,1,0,0,28,2024-05-21 02:30:02
77,12288,3945,691619,2024-05-20 17:00:00,6596,16796,2339,3017,True,False,2,0,0,0,28,2024-05-22 02:29:20
78,12288,3945,691622,2024-05-20 17:00:00,6962,7150,8547,22163,False,False,0,0,0,0,28,2024-05-22 02:29:20
79,12288,3945,691616,2024-05-20 17:10:00,6682,5952,7834,2720,False,False,2,2,0,0,28,2024-05-23 02:30:23
80,12288,3945,691617,2024-05-21 17:00:00,1690,15743,2556,20301,True,False,1,0,0,0,28,2024-05-23 02:30:52
81,12288,3945,691623,2024-05-24 17:00:00,4277,20546,2720,3052,True,False,5,0,0,0,28,2024-05-26 02:30:46
82,12288,3945,691629,2024-05-24 17:00:00,5896,7122,529,3017,True,False,2,0,0,0,28,2024-05-26 02:30:45
83,12288,3945,691627,2024-05-25 14:00:00,1690,10834,8222,7834,True,False,3,0,0,0,28,2024-05-27 02:28:38
84,12288,3945,691628,2024-05-25 15:30:00,4058,5005,20301,2339,False,True,1,3,0,0,28,2024-05-27 02:28:38
85,12288,3945,691624,2024-05-26 12:00:00,6596,20315,2495,8547,True,False,3,0,0,0,28,2024-05-28 02:26:29
